Survived,PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Embarked_C,Embarked_Q,Embarked_S,Title_Dr.,Title_Master.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Other,Title_Rev.,TicketNumber,TicketHasPort
0,632,3,1,51.0,0,0,7.0542,0,0,0,1,0,0,0,1,0,0,0,347743,0
0,801,2,1,34.0,0,0,13.0,0,0,0,1,0,0,0,1,0,0,0,250647,0
0,569,3,1,29.355520000000002,0,0,7.2292,0,1,0,0,0,0,0,1,0,0,0,2686,0
0,664,3,1,36.0,0,0,7.4958,0,0,0,1,0,0,0,1,0,0,0,349210,0
1,330,1,0,16.0,0,1,57.9792,1,1,0,0,0,0,1,0,0,0,0,111361,0
1,642,1,0,24.0,0,0,69.3,1,1,0,0,0,0,0,0,0,1,0,17477,1
0,398,2,1,46.0,0,0,26.0,0,0,0,1,0,0,0,1,0,0,0,28403,0
0,700,3,1,42.0,0,0,7.65,1,0,0,1,0,0,0,1,0,0,0,348121,0
0,78,3,1,29.355520000000002,0,0,8.05,0,0,0,1,0,0,0,1,0,0,0,374746,0
0,699,1,1,49.0,1,1,110.8833,1,1,0,0,0,0,0,1,0,0,0,17421,0
1,428,2,0,19.0,0,0,26.0,0,0,0,1,0,0,1,0,0,0,0,250655,0
0,70,3,1,26.0,2,0,8.6625,0,0,0,1,0,0,0,1,0,0,0,315151,0
0,846,3,1,42.0,0,0,7.55,0,0,0,1,0,0,0,1,0,0,0,5547,1
0,768,3,0,30.5,0,0,7.75,0,0,1,0,0,0,1,0,0,0,0,364850,0
1,646,1,1,48.0,1,0,76.7292,1,1,0,0,0,0,0,1,0,0,0,17572,1
1,497,1,0,54.0,1,0,78.2667,1,1,0,0,0,0,1,0,0,0,0,36947,0
0,617,3,1,34.0,1,1,14.4,0,0,0,1,0,0,0,1,0,0,0,347080,0
0,181,3,0,29.355520000000002,8,2,69.55,0,0,0,1,0,0,1,0,0,0,0,2343,1
0,65,1,1,29.355520000000002,0,0,27.7208,0,1,0,0,0,0,0,1,0,0,0,17605,1
0,779,3,1,29.355520000000002,0,0,7.7375,0,0,1,0,0,0,0,1,0,0,0,36865,0
1,342,1,0,24.0,3,2,263.0,1,0,0,1,0,0,1,0,0,0,0,19950,0
0,553,3,1,29.355520000000002,0,0,7.8292,0,0,1,0,0,0,0,1,0,0,0,330979,0
0,207,3,1,32.0,1,0,15.85,0,0,0,1,0,0,0,1,0,0,0,3101278,0
1,319,1,0,31.0,0,2,164.8667,1,0,0,1,0,0,1,0,0,0,0,36928,0
0,358,2,0,38.0,0,0,13.0,0,0,0,1,0,0,1,0,0,0,0,237671,0
0,178,1,0,50.0,0,0,28.7125,1,1,0,0,0,0,1,0,0,0,0,17595,1
0,213,3,1,22.0,0,0,7.25,0,0,0,1,0,0,0,1,0,0,0,21174,1
0,462,3,1,34.0,0,0,8.05,0,0,0,1,0,0,0,1,0,0,0,364506,0
0,170,3,1,28.0,0,0,56.4958,0,0,0,1,0,0,0,1,0,0,0,1601,0
0,865,2,1,24.0,0,0,13.0,0,0,0,1,0,0,0,1,0,0,0,233866,0
1,217,3,0,27.0,0,0,7.925,0,0,0,1,0,0,1,0,0,0,0,3101283,1
1,66,3,1,29.355520000000002,1,1,15.2458,0,1,0,0,0,1,0,0,0,0,0,2661,0
0,389,3,1,29.355520000000002,0,0,7.7292,0,0,1,0,0,0,0,1,0,0,0,367655,0
0,293,2,1,36.0,0,0,12.875,1,1,0,0,0,0,0,1,0,0,0,2163,1
0,214,2,1,30.0,0,0,13.0,0,0,0,1,0,0,0,1,0,0,0,250646,0
1,326,1,0,36.0,0,0,135.6333,1,1,0,0,0,0,1,0,0,0,0,17760,1
0,283,3,1,16.0,0,0,9.5,0,0,0,1,0,0,0,1,0,0,0,345778,0
0,481,3,1,9.0,5,2,46.9,0,0,0,1,0,1,0,0,0,0,0,2144,1
0,192,2,1,19.0,0,0,13.0,0,0,0,1,0,0,0,1,0,0,0,28424,0
0,345,2,1,36.0,0,0,13.0,0,0,0,1,0,0,0,1,0,0,0,229236,0
1,609,2,0,22.0,1,2,41.5792,0,1,0,0,0,0,0,0,1,0,0,2123,1
0,660,1,1,58.0,0,2,113.275,1,1,0,0,0,0,0,1,0,0,0,35273,0
1,85,2,0,17.0,0,0,10.5,0,0,0,1,0,0,1,0,0,0,0,14885,1
1,521,1,0,30.0,0,0,93.5,1,0,0,1,0,0,1,0,0,0,0,12749,0
1,644,3,1,29.355520000000002,0,0,56.4958,0,0,0,1,0,0,0,1,0,0,0,1601,0
1,831,3,0,15.0,1,0,14.4542,0,1,0,0,0,0,0,0,1,0,0,2659,0
